model,member,epoch,tr_loss_total,tr_loss_H,tr_loss_RoCoF,tr_loss_D,tr_loss_swing,tr_loss_smooth,vl_loss_total,vl_loss_H,vl_loss_RoCoF,vl_loss_D,vl_loss_swing,vl_loss_smooth
mlp,4,9,0.3927236646413803,0.005788217730275015,0.002031076316176573,0.7718398185764871,0.0,0.0,0.3722567312857684,0.003142029995454804,0.00018658619570915643,0.7380428173962761,0.0,0.0
mlp,4,10,0.39194925129413605,0.005189605625119151,0.0017375911134522317,0.771781696778972,0.0,0.0,0.371992966708015,0.002812445502700832,0.00017418054502580643,0.7381868642919204,0.0,0.0
mlp,4,11,0.39122582317852395,0.004712038451987432,0.0015108664051584173,0.7715167017971597,0.0,0.0,0.37202371569240794,0.003017086741131018,0.0001584285038167282,0.7378548313589657,0.0,0.0
mlp,4,12,0.3903812835129296,0.004290835480432867,0.0013265689656070275,0.7708543284637172,0.0,0.0,0.3722873172339271,0.003187934320200892,0.00014741124965332667,0.7380513513789457,0.0,0.0
mlp,4,13,0.3901673642600455,0.0039657587838563615,0.001176942937734832,0.7712262716235184,0.0,0.0,0.371839034206727,0.002907632730271229,0.00013077199957265025,0.737732024753795,0.0,0.0
mlp,4,14,0.38976282971661264,0.00366416229673366,0.0010582838184768108,0.7711390518560642,0.0,0.0,0.37227560141507315,0.0030507525319562238,0.00014189214390866896,0.7383078091284808,0.0,0.0
mlp,4,15,0.38947407937631373,0.0034225829309079705,0.0009653789158796937,0.7711376133488446,0.0,0.0,0.37230176084181843,0.002944454550743103,0.00011423257926841924,0.7386003802804386,0.0,0.0
mlp,4,16,0.3889685026029261,0.0032076818737905564,0.0008765697811457623,0.770645071093629,0.0,0.0,0.37198056718882394,0.0029768842539530903,0.00011722963822916533,0.7378901278271395,0.0,0.0
mlp,4,17,0.3887851968771074,0.0030312367130025494,0.0007991139740092544,0.7707088066310417,0.0,0.0,0.3724786463905783,0.0034564886420198225,9.791632606613669e-05,0.737946398117963,0.0,0.0
mlp,4,18,0.3884908444270855,0.002848503480824392,0.0007291185604294808,0.770555556547351,0.0,0.0,0.3723977611345403,0.00337222424979486,9.503221286542932e-05,0.7379560470581055,0.0,0.0
mlp,4,19,0.38828520694883856,0.002683173572621876,0.0006755971088551167,0.7705284720513879,0.0,0.0,0.3726460372700411,0.0036001705379663583,9.224949655403821e-05,0.7379994848195244,0.0,0.0
mlp,4,20,0.3881463819160694,0.0025481198312396684,0.0006270579562136313,0.7705694662361611,0.0,0.0,0.3724453133695266,0.0034864097080357813,9.114556001697886e-05,0.7378266629050759,0.0,0.0
mlp,4,21,0.38790102412060995,0.0024414474581845287,0.0005848625825331887,0.7703342910219984,0.0,0.0,0.3729575276374817,0.0037383946507950037,8.501194465412375e-05,0.7383532559170443,0.0,0.0
mlp,4,22,0.38758867433885247,0.0023077381987737992,0.0005458331487294877,0.7700160385631933,0.0,0.0,0.3730103057973525,0.0038385588114204653,8.100587964530431e-05,0.7382624885615181,0.0,0.0
mlp,4,23,0.3875661706779061,0.0022237919066555615,0.0005139168373184143,0.770170840548306,0.0,0.0,0.3730722262578852,0.0037545192788135916,7.810233450179701e-05,0.7385573071591994,0.0,0.0
mlp,4,24,0.3875512240863428,0.0021794767263799723,0.00049791290359458,0.7702455796846529,0.0,0.0,0.37307313084602356,0.004160082296413534,8.266589108697029e-05,0.7377434302778805,0.0,0.0
mlp,4,25,0.3874321100188465,0.002126175876161674,0.0004815804621590892,0.7701302883101673,0.0,0.0,0.37321596461183887,0.0037314934204058614,7.282355299513951e-05,0.7388961174908806,0.0,0.0
mlp,4,26,0.3873483633122793,0.0020801467315589147,0.00046427904311624333,0.7700721570631353,0.0,0.0,0.3732353168375352,0.0037224162917803318,7.262650700902347e-05,0.7389531801728642,0.0,0.0
mlp,4,27,0.38725221302451157,0.0020310023455971443,0.00045177610321311143,0.7699906462576331,0.0,0.0,0.37340916079633374,0.0041714224156320975,7.387006104074637e-05,0.7384016058024239,0.0,0.0
mlp,4,28,0.3870171388474906,0.0019842766994814867,0.00043437284631824984,0.7696313530933566,0.0,0.0,0.3737260208410375,0.004325564786353532,6.99988762361874e-05,0.7387309109463411,0.0,0.0
